8357;271684;118;0;0.353907;0.3542403117431438127090301003;0;0;0;0;0;0.000000;;49754;3;21;47973;43518;Apartment + Condominium + Town House
8357;273012;298;1;0.893568;0.8939758982010589062411494031;0;0;0;0;0;0.000000;;49837;1;21;47995;43518;Apartment + Condominium + Town House
8357;382990;178;1;0.532788;0.5329128826408460529620224907;0;0;0;0;0;0.000000;;65885;1;21;47974;43518;House
8357;2699965;146;0;0.358339;0.3596739462696269626962696270;0;0;0;0;0;0.000000;;352659;3;3;352659;137728;Convention Center
8357;2701317;499;0;1.336054;1.3384696243097947041661409508;0;0;0;0;0;0.000000;2700462;351208;5;13;351207;38475;Lending
8357;2702089;191;0;0.571195;0.5718389414436818196889817302;0;0;0;0;0;0.000000;2415536;321027;3;21;47964;43518;Apartment + Condominium + Town House
8357;2702327;1405;1;4.167497;4.1753174977460136731387527650;0;0;1;0;1;0.000000;;214071;1;2;60430;21334;Car Repair
8357;2702395;143;0;0.403091;0.4031191768733740183325633981;0;0;0;0;0;0.000000;2190232;352939;3;7;47024;38017;Pediatrics
8357;2702684;463;0;1.226286;1.2315426822316787821943602136;0;1;0;1;0;0.000000;;352983;5;21;352983;197351;Apartment + Condominium + Town House
